# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-08-17 16:24:43 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105933 PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105933
#            TS   parameter     statistic     Description
#         64270       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64270_00060_00003	64270_00060_00003_cd
USGS	01105933	2018-03-09	273	A
USGS	01105933	2018-03-10	231	A
USGS	01105933	2018-03-11	187	A
USGS	01105933	2018-03-12	153	A
USGS	01105933	2018-03-13	142	A
USGS	01105933	2018-03-14	152	A
USGS	01105933	2018-03-15	165	A
USGS	01105933	2018-03-16	161	A
USGS	01105933	2018-03-17	145	A
USGS	01105933	2018-03-18	127	A
USGS	01105933	2018-03-19	109	A
USGS	01105933	2018-03-20	97.6	A
USGS	01105933	2018-03-21	90.7	A
USGS	01105933	2018-03-22	94.8	A
USGS	01105933	2018-03-23	107	A
USGS	01105933	2018-03-24	107	A
USGS	01105933	2018-03-25	101	A
USGS	01105933	2018-03-26	94.4	A
USGS	01105933	2018-03-27	88.0	A
USGS	01105933	2018-03-28	83.0	A
USGS	01105933	2018-03-29	78.8	A
USGS	01105933	2018-03-30	75.7	A
USGS	01105933	2018-03-31	73.1	A
USGS	01105933	2018-04-01	68.8	A
USGS	01105933	2018-04-02	65.5	A
USGS	01105933	2018-04-03	69.2	A
USGS	01105933	2018-04-04	81.9	A
USGS	01105933	2018-04-05	88.8	A
USGS	01105933	2018-04-06	83.9	A
USGS	01105933	2018-04-07	80.6	A
USGS	01105933	2018-04-08	76.2	A
USGS	01105933	2018-04-09	70.1	A
USGS	01105933	2018-04-10	63.3	A
USGS	01105933	2018-04-11	57.5	A
USGS	01105933	2018-04-12	52.9	A
USGS	01105933	2018-04-13	49.6	A
USGS	01105933	2018-04-14	46.7	A
USGS	01105933	2018-04-15	42.7	A
USGS	01105933	2018-04-16	56.2	A
USGS	01105933	2018-04-17	109	A
USGS	01105933	2018-04-18	125	A
USGS	01105933	2018-04-19	104	A
USGS	01105933	2018-04-20	89.6	A
USGS	01105933	2018-04-21	82.5	A
USGS	01105933	2018-04-22	76.6	A
USGS	01105933	2018-04-23	70.1	A
USGS	01105933	2018-04-24	62.6	A
USGS	01105933	2018-04-25	62.9	A
USGS	01105933	2018-04-26	128	A
USGS	01105933	2018-04-27	188	A
USGS	01105933	2018-04-28	213	A
USGS	01105933	2018-04-29	192	A
USGS	01105933	2018-04-30	161	A
USGS	01105933	2018-05-01	135	A
USGS	01105933	2018-05-02	115	A
USGS	01105933	2018-05-03	98.6	A
USGS	01105933	2018-05-04	86.6	A
USGS	01105933	2018-05-05	76.4	A
USGS	01105933	2018-05-06	67.1	A
USGS	01105933	2018-05-07	61.9	A
USGS	01105933	2018-05-08	55.0	A
USGS	01105933	2018-05-09	46.9	A
USGS	01105933	2018-05-10	40.5	A
USGS	01105933	2018-05-11	35.6	A
USGS	01105933	2018-05-12	31.6	A
USGS	01105933	2018-05-13	30.9	A
USGS	01105933	2018-05-14	28.5	A
USGS	01105933	2018-05-15	26.9	A
USGS	01105933	2018-05-16	36.3	A
USGS	01105933	2018-05-17	39.6	A
USGS	01105933	2018-05-18	41.2	A
USGS	01105933	2018-05-19	32.5	A
USGS	01105933	2018-05-20	54.8	A
USGS	01105933	2018-05-21	62.5	A
USGS	01105933	2018-05-22	45.4	A
USGS	01105933	2018-05-23	39.0	A
USGS	01105933	2018-05-24	32.6	A
USGS	01105933	2018-05-25	26.9	A
USGS	01105933	2018-05-26	23.2	A
USGS	01105933	2018-05-27	22.2	A
USGS	01105933	2018-05-28	36.9	A
USGS	01105933	2018-05-29	28.3	A
USGS	01105933	2018-05-30	22.3	A
USGS	01105933	2018-05-31	18.1	A
USGS	01105933	2018-06-01	16.5	A
USGS	01105933	2018-06-02	16.4	A
USGS	01105933	2018-06-03	13.7	A
USGS	01105933	2018-06-04	31.5	A
USGS	01105933	2018-06-05	70.6	A
USGS	01105933	2018-06-06	58.2	A
USGS	01105933	2018-06-07	35.6	A
USGS	01105933	2018-06-08	24.4	A
USGS	01105933	2018-06-09	20.4	A
USGS	01105933	2018-06-10	17.4	A
USGS	01105933	2018-06-11	15.1	A
USGS	01105933	2018-06-12	13.0	A
USGS	01105933	2018-06-13	12.0	A
USGS	01105933	2018-06-14	12.1	A
USGS	01105933	2018-06-15	10.5	A
USGS	01105933	2018-06-16	9.90	A
USGS	01105933	2018-06-17	8.66	A
USGS	01105933	2018-06-18	7.58	A
USGS	01105933	2018-06-19	9.60	A
USGS	01105933	2018-06-20	7.49	A
USGS	01105933	2018-06-21	6.53	A
USGS	01105933	2018-06-22	5.68	A
USGS	01105933	2018-06-23	5.72	A
USGS	01105933	2018-06-24	6.28	A
USGS	01105933	2018-06-25	6.16	A
USGS	01105933	2018-06-26	5.33	A
USGS	01105933	2018-06-27	4.77	A
USGS	01105933	2018-06-28	8.10	A
USGS	01105933	2018-06-29	25.7	A
USGS	01105933	2018-06-30	12.6	A
USGS	01105933	2018-07-01	8.55	A
USGS	01105933	2018-07-02	6.49	A
USGS	01105933	2018-07-03	5.39	A
USGS	01105933	2018-07-04	4.82	A
USGS	01105933	2018-07-05	4.22	A
USGS	01105933	2018-07-06	4.18	A
USGS	01105933	2018-07-07	4.59	A
USGS	01105933	2018-07-08	3.68	A
USGS	01105933	2018-07-09	3.32	A
USGS	01105933	2018-07-10	3.13	A
USGS	01105933	2018-07-11	2.94	A
USGS	01105933	2018-07-12	2.77	A
USGS	01105933	2018-07-13	2.58	A
USGS	01105933	2018-07-14	2.52	A
USGS	01105933	2018-07-15	2.43	A
USGS	01105933	2018-07-16	2.41	A
USGS	01105933	2018-07-17	2.88	A
USGS	01105933	2018-07-18	7.10	A
USGS	01105933	2018-07-19	3.60	A
USGS	01105933	2018-07-20	3.01	A
USGS	01105933	2018-07-21	2.55	A
USGS	01105933	2018-07-22	2.55	A
USGS	01105933	2018-07-23	2.72	A
USGS	01105933	2018-07-24	2.40	A
USGS	01105933	2018-07-25	2.24	A
USGS	01105933	2018-07-26	2.34	A
USGS	01105933	2018-07-27	2.48	A
USGS	01105933	2018-07-28	1.97	A
USGS	01105933	2018-07-29	1.77	A
USGS	01105933	2018-07-30	1.65	A
USGS	01105933	2018-07-31	1.54	A
USGS	01105933	2018-08-01	1.48	A
USGS	01105933	2018-08-02	1.49	A
USGS	01105933	2018-08-03	1.38	A
USGS	01105933	2018-08-04	4.12	A
USGS	01105933	2018-08-05	13.9	A
USGS	01105933	2018-08-06	5.21	A
USGS	01105933	2018-08-07	3.61	A
USGS	01105933	2018-08-08	2.67	A
USGS	01105933	2018-08-09	2.46	A
USGS	01105933	2018-08-10	2.04	A
USGS	01105933	2018-08-11	2.23	A
USGS	01105933	2018-08-12	2.55	A
USGS	01105933	2018-08-13	3.70	A
USGS	01105933	2018-08-14	14.0	A
USGS	01105933	2018-08-15	6.36	A
USGS	01105933	2018-08-16	4.52	A
USGS	01105933	2018-08-17	3.42	A
USGS	01105933	2018-08-18	3.11	A
USGS	01105933	2018-08-19	2.94	A
USGS	01105933	2018-08-20	3.03	A
USGS	01105933	2018-08-21	2.96	A
USGS	01105933	2018-08-22	3.58	A
USGS	01105933	2018-08-23	5.83	A
USGS	01105933	2018-08-24	3.75	A
USGS	01105933	2018-08-25	3.23	A
USGS	01105933	2018-08-26	2.88	A
USGS	01105933	2018-08-27	2.61	A
USGS	01105933	2018-08-28	2.24	A
USGS	01105933	2018-08-29	2.10	A
USGS	01105933	2018-08-30	1.96	A
USGS	01105933	2018-08-31	1.93	A
USGS	01105933	2018-09-01	1.68	A
USGS	01105933	2018-09-02	1.59	A
USGS	01105933	2018-09-03	1.51	A
USGS	01105933	2018-09-04	1.45	A
USGS	01105933	2018-09-05	1.32	A
USGS	01105933	2018-09-06	1.36	A
USGS	01105933	2018-09-07	1.60	A
USGS	01105933	2018-09-08	1.51	A
USGS	01105933	2018-09-09	1.49	A
USGS	01105933	2018-09-10	1.46	A
USGS	01105933	2018-09-11	5.50	A
USGS	01105933	2018-09-12	3.13	A
USGS	01105933	2018-09-13	6.09	A
USGS	01105933	2018-09-14	5.32	A
USGS	01105933	2018-09-15	4.00	A
USGS	01105933	2018-09-16	3.32	A
USGS	01105933	2018-09-17	2.84	A
USGS	01105933	2018-09-18	4.52	A
USGS	01105933	2018-09-19	12.6	A
USGS	01105933	2018-09-20	7.83	A
USGS	01105933	2018-09-21	6.48	A
USGS	01105933	2018-09-22	4.56	A
USGS	01105933	2018-09-23	3.47	A
USGS	01105933	2018-09-24	3.05	A
USGS	01105933	2018-09-25	6.33	A
USGS	01105933	2018-09-26	31.9	A
USGS	01105933	2018-09-27	29.6	A
USGS	01105933	2018-09-28	38.1	A
USGS	01105933	2018-09-29	72.9	A
USGS	01105933	2018-09-30	74.3	A
USGS	01105933	2018-10-01	52.9	A
USGS	01105933	2018-10-02	34.6	A
USGS	01105933	2018-10-03	53.1	A
USGS	01105933	2018-10-04	67.3	A
USGS	01105933	2018-10-05	60.0	A
USGS	01105933	2018-10-06	46.8	A
USGS	01105933	2018-10-07	33.9	A
USGS	01105933	2018-10-08	28.1	A
USGS	01105933	2018-10-09	24.5	A
USGS	01105933	2018-10-10	21.5	A
USGS	01105933	2018-10-11	21.7	A
USGS	01105933	2018-10-12	71.9	A
USGS	01105933	2018-10-13	127	A
USGS	01105933	2018-10-14	132	A
USGS	01105933	2018-10-15	109	A
USGS	01105933	2018-10-16	86.7	A
USGS	01105933	2018-10-17	74.3	A
USGS	01105933	2018-10-18	65.4	A
USGS	01105933	2018-10-19	57.2	A
USGS	01105933	2018-10-20	49.0	A
USGS	01105933	2018-10-21	41.7	A
USGS	01105933	2018-10-22	36.7	A
USGS	01105933	2018-10-23	33.4	A
USGS	01105933	2018-10-24	44.0	A
USGS	01105933	2018-10-25	39.3	A
USGS	01105933	2018-10-26	34.1	A
USGS	01105933	2018-10-27	43.7	A
USGS	01105933	2018-10-28	93.5	A
USGS	01105933	2018-10-29	113	A
USGS	01105933	2018-10-30	106	A
USGS	01105933	2018-10-31	91.8	A
USGS	01105933	2018-11-01	76.3	A
USGS	01105933	2018-11-02	66.2	A
USGS	01105933	2018-11-03	75.4	A
USGS	01105933	2018-11-04	107	A
USGS	01105933	2018-11-05	117	A
USGS	01105933	2018-11-06	112	A
USGS	01105933	2018-11-07	121	A
USGS	01105933	2018-11-08	130	A
USGS	01105933	2018-11-09	122	A
USGS	01105933	2018-11-10	163	A
USGS	01105933	2018-11-11	210	A
USGS	01105933	2018-11-12	192	A
USGS	01105933	2018-11-13	217	A
USGS	01105933	2018-11-14	345	A
USGS	01105933	2018-11-15	329	A
USGS	01105933	2018-11-16	307	A
USGS	01105933	2018-11-17	313	A
USGS	01105933	2018-11-18	283	A
USGS	01105933	2018-11-19	242	A
USGS	01105933	2018-11-20	201	A
USGS	01105933	2018-11-21	169	A
USGS	01105933	2018-11-22	142	A
USGS	01105933	2018-11-23	112	A
USGS	01105933	2018-11-24	95.2	A
USGS	01105933	2018-11-25	129	A
USGS	01105933	2018-11-26	220	A
USGS	01105933	2018-11-27	288	A
USGS	01105933	2018-11-28	308	A
USGS	01105933	2018-11-29	258	A
USGS	01105933	2018-11-30	207	A
USGS	01105933	2018-12-01	166	A
USGS	01105933	2018-12-02	156	A
USGS	01105933	2018-12-03	217	A
USGS	01105933	2018-12-04	222	A
USGS	01105933	2018-12-05	182	A
USGS	01105933	2018-12-06	142	A
USGS	01105933	2018-12-07	114	A
USGS	01105933	2018-12-08	96.8	A
USGS	01105933	2018-12-09	85.0	A
USGS	01105933	2018-12-10	76.4	A
USGS	01105933	2018-12-11	66.9	A
USGS	01105933	2018-12-12	58.0	A
USGS	01105933	2018-12-13	49.7	A
USGS	01105933	2018-12-14	42.9	A
USGS	01105933	2018-12-15	40.7	A
USGS	01105933	2018-12-16	42.9	A
USGS	01105933	2018-12-17	68.1	A
USGS	01105933	2018-12-18	82.3	A
USGS	01105933	2018-12-19	74.5	A
USGS	01105933	2018-12-20	61.0	A
USGS	01105933	2018-12-21	56.2	A
USGS	01105933	2018-12-22	83.4	A
USGS	01105933	2018-12-23	98.2	A
USGS	01105933	2018-12-24	92.8	A
USGS	01105933	2018-12-25	81.8	A
USGS	01105933	2018-12-26	71.4	A
USGS	01105933	2018-12-27	63.1	A
USGS	01105933	2018-12-28	63.4	A
USGS	01105933	2018-12-29	99.4	A
USGS	01105933	2018-12-30	114	A
USGS	01105933	2018-12-31	101	A
USGS	01105933	2019-01-01	134	A
USGS	01105933	2019-01-02	178	A
USGS	01105933	2019-01-03	152	A
USGS	01105933	2019-01-04	120	A
USGS	01105933	2019-01-05	104	A
USGS	01105933	2019-01-06	146	A
USGS	01105933	2019-01-07	159	A
USGS	01105933	2019-01-08	133	A
USGS	01105933	2019-01-09	111	A
USGS	01105933	2019-01-10	100	A
USGS	01105933	2019-01-11	90.5	A:e
USGS	01105933	2019-01-12	78.6	A:e
USGS	01105933	2019-01-13	66.6	A
USGS	01105933	2019-01-14	54.6	A
USGS	01105933	2019-01-15	46.0	A
USGS	01105933	2019-01-16	38.9	A
USGS	01105933	2019-01-17	32.4	A
USGS	01105933	2019-01-18	27.7	A
USGS	01105933	2019-01-19	25.7	A
USGS	01105933	2019-01-20	106	A
USGS	01105933	2019-01-21	373	A:e
USGS	01105933	2019-01-22	390	A:e
USGS	01105933	2019-01-23	253	A
USGS	01105933	2019-01-24	190	A
USGS	01105933	2019-01-25	285	A
USGS	01105933	2019-01-26	281	A
USGS	01105933	2019-01-27	230	A
USGS	01105933	2019-01-28	186	A
USGS	01105933	2019-01-29	154	A
USGS	01105933	2019-01-30	137	A
USGS	01105933	2019-01-31	115	A:e
USGS	01105933	2019-02-01	95.0	A:e
USGS	01105933	2019-02-02	82.1	A:e
USGS	01105933	2019-02-03	73.5	A
USGS	01105933	2019-02-04	68.8	A
USGS	01105933	2019-02-05	67.5	A
USGS	01105933	2019-02-06	67.3	A
USGS	01105933	2019-02-07	72.0	A
USGS	01105933	2019-02-08	81.6	A
USGS	01105933	2019-02-09	81.6	A
USGS	01105933	2019-02-10	74.2	A
USGS	01105933	2019-02-11	66.5	A
USGS	01105933	2019-02-12	60.6	A
USGS	01105933	2019-02-13	95.1	A
USGS	01105933	2019-02-14	163	A
USGS	01105933	2019-02-15	153	A
USGS	01105933	2019-02-16	131	A
USGS	01105933	2019-02-17	107	A
USGS	01105933	2019-02-18	96.8	A
USGS	01105933	2019-02-19	92.3	A
USGS	01105933	2019-02-20	84.7	A
USGS	01105933	2019-02-21	82.3	A
USGS	01105933	2019-02-22	92.1	A
USGS	01105933	2019-02-23	92.2	A
USGS	01105933	2019-02-24	95.9	A
USGS	01105933	2019-02-25	151	A
USGS	01105933	2019-02-26	148	A
USGS	01105933	2019-02-27	116	A
USGS	01105933	2019-02-28	93.8	A
USGS	01105933	2019-03-01	87.4	A
USGS	01105933	2019-03-02	83.7	A
USGS	01105933	2019-03-03	80.8	A
USGS	01105933	2019-03-04	89.0	A
USGS	01105933	2019-03-05	112	A
USGS	01105933	2019-03-06	108	A:e
USGS	01105933	2019-03-07	93.9	A:e
USGS	01105933	2019-03-08	82.6	A:e
USGS	01105933	2019-03-09	72.4	A
USGS	01105933	2019-03-10	78.8	A
USGS	01105933	2019-03-11	161	A
USGS	01105933	2019-03-12	200	A
USGS	01105933	2019-03-13	178	A
USGS	01105933	2019-03-14	142	A
USGS	01105933	2019-03-15	124	A
USGS	01105933	2019-03-16	127	A
USGS	01105933	2019-03-17	127	A
USGS	01105933	2019-03-18	115	A
USGS	01105933	2019-03-19	101	A
USGS	01105933	2019-03-20	92.0	A
USGS	01105933	2019-03-21	84.3	A
USGS	01105933	2019-03-22	92.5	A
USGS	01105933	2019-03-23	114	A
USGS	01105933	2019-03-24	107	A
USGS	01105933	2019-03-25	93.9	A
USGS	01105933	2019-03-26	84.1	A
USGS	01105933	2019-03-27	77.8	A
USGS	01105933	2019-03-28	72.8	A
USGS	01105933	2019-03-29	67.9	A
USGS	01105933	2019-03-30	62.7	A
USGS	01105933	2019-03-31	58.6	A
USGS	01105933	2019-04-01	58.1	A
USGS	01105933	2019-04-02	53.5	A
USGS	01105933	2019-04-03	61.5	A
USGS	01105933	2019-04-04	70.9	A
USGS	01105933	2019-04-05	63.2	A
USGS	01105933	2019-04-06	60.1	A
USGS	01105933	2019-04-07	58.4	A:e
USGS	01105933	2019-04-08	74.2	A:e
USGS	01105933	2019-04-09	94.3	A:e
USGS	01105933	2019-04-10	85.6	A
USGS	01105933	2019-04-11	76.1	A
USGS	01105933	2019-04-12	65.0	A
USGS	01105933	2019-04-13	65.1	A
USGS	01105933	2019-04-14	77.7	A
USGS	01105933	2019-04-15	90.8	A
USGS	01105933	2019-04-16	120	A
USGS	01105933	2019-04-17	106	A
USGS	01105933	2019-04-18	88.1	A
USGS	01105933	2019-04-19	77.9	A
USGS	01105933	2019-04-20	76.2	A
USGS	01105933	2019-04-21	91.4	A
USGS	01105933	2019-04-22	96.7	A
USGS	01105933	2019-04-23	97.3	A
USGS	01105933	2019-04-24	92.2	A
USGS	01105933	2019-04-25	84.6	A
USGS	01105933	2019-04-26	78.7	A
USGS	01105933	2019-04-27	87.8	A
USGS	01105933	2019-04-28	91.7	A
USGS	01105933	2019-04-29	83.7	A
USGS	01105933	2019-04-30	77.1	A
USGS	01105933	2019-05-01	72.6	A
USGS	01105933	2019-05-02	66.1	A
USGS	01105933	2019-05-03	60.4	A
USGS	01105933	2019-05-04	69.2	A
USGS	01105933	2019-05-05	74.1	A
USGS	01105933	2019-05-06	87.0	A
USGS	01105933	2019-05-07	85.8	A
USGS	01105933	2019-05-08	75.3	A
USGS	01105933	2019-05-09	62.9	A
USGS	01105933	2019-05-10	53.7	A
USGS	01105933	2019-05-11	48.6	A
USGS	01105933	2019-05-12	50.3	A
USGS	01105933	2019-05-13	82.6	A
USGS	01105933	2019-05-14	93.1	A
USGS	01105933	2019-05-15	93.7	A
USGS	01105933	2019-05-16	81.3	A
USGS	01105933	2019-05-17	69.6	A
USGS	01105933	2019-05-18	63.3	A
USGS	01105933	2019-05-19	57.1	A
USGS	01105933	2019-05-20	52.7	A
USGS	01105933	2019-05-21	46.1	A
USGS	01105933	2019-05-22	39.5	A
USGS	01105933	2019-05-23	34.2	A
USGS	01105933	2019-05-24	31.9	A
USGS	01105933	2019-05-25	28.3	A
USGS	01105933	2019-05-26	25.5	A
USGS	01105933	2019-05-27	22.9	A
USGS	01105933	2019-05-28	20.5	A
USGS	01105933	2019-05-29	23.6	A
USGS	01105933	2019-05-30	33.6	A
USGS	01105933	2019-05-31	35.5	A
USGS	01105933	2019-06-01	30.0	A
USGS	01105933	2019-06-02	24.7	A
USGS	01105933	2019-06-03	22.0	A
USGS	01105933	2019-06-04	18.3	A
USGS	01105933	2019-06-05	15.8	A
USGS	01105933	2019-06-06	17.1	A
USGS	01105933	2019-06-07	15.8	A
USGS	01105933	2019-06-08	13.4	A
USGS	01105933	2019-06-09	11.4	A
USGS	01105933	2019-06-10	10.2	A
USGS	01105933	2019-06-11	29.2	A
USGS	01105933	2019-06-12	42.5	A
USGS	01105933	2019-06-13	46.4	A
USGS	01105933	2019-06-14	84.1	A
USGS	01105933	2019-06-15	79.8	A
USGS	01105933	2019-06-16	55.2	A
USGS	01105933	2019-06-17	37.9	A
USGS	01105933	2019-06-18	35.0	A
USGS	01105933	2019-06-19	54.8	A
USGS	01105933	2019-06-20	58.1	A
USGS	01105933	2019-06-21	74.7	A
USGS	01105933	2019-06-22	86.8	A
USGS	01105933	2019-06-23	84.6	A
USGS	01105933	2019-06-24	68.5	A
USGS	01105933	2019-06-25	52.8	A
USGS	01105933	2019-06-26	73.2	A
USGS	01105933	2019-06-27	77.7	A
USGS	01105933	2019-06-28	66.3	A
USGS	01105933	2019-06-29	48.6	A
USGS	01105933	2019-06-30	37.2	A
USGS	01105933	2019-07-01	29.6	A
USGS	01105933	2019-07-02	24.1	A
USGS	01105933	2019-07-03	20.0	A
USGS	01105933	2019-07-04	16.2	A
USGS	01105933	2019-07-05	13.5	A
USGS	01105933	2019-07-06	11.4	A
USGS	01105933	2019-07-07	9.80	A
USGS	01105933	2019-07-08	8.02	A
USGS	01105933	2019-07-09	6.91	A
USGS	01105933	2019-07-10	5.83	A
USGS	01105933	2019-07-11	4.99	A
USGS	01105933	2019-07-12	39.0	A
USGS	01105933	2019-07-13	101	A
USGS	01105933	2019-07-14	119	A
USGS	01105933	2019-07-15	92.5	A
USGS	01105933	2019-07-16	56.5	A
USGS	01105933	2019-07-17	42.7	A
USGS	01105933	2019-07-18	41.4	A
USGS	01105933	2019-07-19	63.7	A
USGS	01105933	2019-07-20	61.1	A
USGS	01105933	2019-07-21	45.9	A
USGS	01105933	2019-07-22	33.8	A
USGS	01105933	2019-07-23	90.2	A
USGS	01105933	2019-07-24	192	A
USGS	01105933	2019-07-25	197	A
USGS	01105933	2019-07-26	151	A
USGS	01105933	2019-07-27	103	A
USGS	01105933	2019-07-28	78.1	A
USGS	01105933	2019-07-29	62.7	A
USGS	01105933	2019-07-30	48.7	A
USGS	01105933	2019-07-31	36.6	A
USGS	01105933	2019-08-01	28.1	A
USGS	01105933	2019-08-02	21.6	A
USGS	01105933	2019-08-03	16.9	A
USGS	01105933	2019-08-04	13.7	A
USGS	01105933	2019-08-05	21.4	A
USGS	01105933	2019-08-06	24.1	A
USGS	01105933	2019-08-07	16.2	A
USGS	01105933	2019-08-08	18.5	A
USGS	01105933	2019-08-09	13.2	A
USGS	01105933	2019-08-10	10.8	A
USGS	01105933	2019-08-11	8.35	A
USGS	01105933	2019-08-12	6.91	A
USGS	01105933	2019-08-13	7.05	A
USGS	01105933	2019-08-14	8.71	A
USGS	01105933	2019-08-15	6.76	A
USGS	01105933	2019-08-16	5.63	A
USGS	01105933	2019-08-17	4.87	A
USGS	01105933	2019-08-18	4.53	A
USGS	01105933	2019-08-19	4.26	A
USGS	01105933	2019-08-20	4.47	A
USGS	01105933	2019-08-21	3.66	A
USGS	01105933	2019-08-22	3.63	A
USGS	01105933	2019-08-23	3.76	A
USGS	01105933	2019-08-24	3.65	A
USGS	01105933	2019-08-25	3.20	A
USGS	01105933	2019-08-26	3.07	A
USGS	01105933	2019-08-27	2.88	A
USGS	01105933	2019-08-28	3.84	A
USGS	01105933	2019-08-29	54.2	A
USGS	01105933	2019-08-30	84.6	A
USGS	01105933	2019-08-31	67.6	A
USGS	01105933	2019-09-01	23.6	A
USGS	01105933	2019-09-02	17.0	A
USGS	01105933	2019-09-03	15.6	A
USGS	01105933	2019-09-04	13.8	A
USGS	01105933	2019-09-05	12.2	A
USGS	01105933	2019-09-06	10.3	A
USGS	01105933	2019-09-07	9.98	A
USGS	01105933	2019-09-08	8.36	A
USGS	01105933	2019-09-09	6.99	A
USGS	01105933	2019-09-10	6.11	A
USGS	01105933	2019-09-11	5.47	A
USGS	01105933	2019-09-12	10.7	A
USGS	01105933	2019-09-13	11.5	A
USGS	01105933	2019-09-14	7.89	A
USGS	01105933	2019-09-15	6.35	A
USGS	01105933	2019-09-16	5.34	A
USGS	01105933	2019-09-17	4.50	A
USGS	01105933	2019-09-18	4.00	A
USGS	01105933	2019-09-19	3.67	A
USGS	01105933	2019-09-20	3.44	A
USGS	01105933	2019-09-21	3.23	A
USGS	01105933	2019-09-22	3.08	A
USGS	01105933	2019-09-23	3.13	A
USGS	01105933	2019-09-24	6.54	A
USGS	01105933	2019-09-25	4.63	A
USGS	01105933	2019-09-26	4.07	A
USGS	01105933	2019-09-27	6.17	A
USGS	01105933	2019-09-28	4.30	A
USGS	01105933	2019-09-29	3.94	A
USGS	01105933	2019-09-30	3.52	A
USGS	01105933	2019-10-01	3.31	A
USGS	01105933	2019-10-02	3.40	A
USGS	01105933	2019-10-03	4.51	A
USGS	01105933	2019-10-04	4.12	A
USGS	01105933	2019-10-05	3.74	A
USGS	01105933	2019-10-06	3.31	A
USGS	01105933	2019-10-07	3.29	A
USGS	01105933	2019-10-08	3.31	A
USGS	01105933	2019-10-09	3.75	A
USGS	01105933	2019-10-10	5.73	A
USGS	01105933	2019-10-11	5.30	A
USGS	01105933	2019-10-12	5.91	A
USGS	01105933	2019-10-13	5.27	A
USGS	01105933	2019-10-14	4.82	A
USGS	01105933	2019-10-15	4.73	A
USGS	01105933	2019-10-16	4.42	A
USGS	01105933	2019-10-17	36.2	A
USGS	01105933	2019-10-18	56.3	A
USGS	01105933	2019-10-19	39.9	A
USGS	01105933	2019-10-20	19.3	A
USGS	01105933	2019-10-21	14.7	A
USGS	01105933	2019-10-22	14.1	A
USGS	01105933	2019-10-23	26.9	A
USGS	01105933	2019-10-24	35.5	A
USGS	01105933	2019-10-25	29.8	A
USGS	01105933	2019-10-26	24.9	A
USGS	01105933	2019-10-27	41.5	A
USGS	01105933	2019-10-28	132	A
USGS	01105933	2019-10-29	148	A
USGS	01105933	2019-10-30	122	A
USGS	01105933	2019-10-31	97.5	A
USGS	01105933	2019-11-01	84.5	A
USGS	01105933	2019-11-02	74.2	A
USGS	01105933	2019-11-03	62.2	A
USGS	01105933	2019-11-04	50.3	A
USGS	01105933	2019-11-05	45.1	A
USGS	01105933	2019-11-06	65.0	A
USGS	01105933	2019-11-07	72.4	A
USGS	01105933	2019-11-08	66.5	A
USGS	01105933	2019-11-09	55.0	A
USGS	01105933	2019-11-10	43.0	A
USGS	01105933	2019-11-11	35.3	A
USGS	01105933	2019-11-12	31.1	A
USGS	01105933	2019-11-13	30.0	A
USGS	01105933	2019-11-14	25.1	A
USGS	01105933	2019-11-15	22.0	A
USGS	01105933	2019-11-16	18.6	A
USGS	01105933	2019-11-17	15.1	A
USGS	01105933	2019-11-18	13.1	A
USGS	01105933	2019-11-19	14.3	A
USGS	01105933	2019-11-20	15.4	A
USGS	01105933	2019-11-21	16.0	A
USGS	01105933	2019-11-22	14.1	A
USGS	01105933	2019-11-23	15.9	A
USGS	01105933	2019-11-24	32.5	A
USGS	01105933	2019-11-25	93.7	A
USGS	01105933	2019-11-26	103	A
USGS	01105933	2019-11-27	90.7	A
USGS	01105933	2019-11-28	74.7	A
USGS	01105933	2019-11-29	64.0	A
USGS	01105933	2019-11-30	56.8	A
USGS	01105933	2019-12-01	49.2	A
USGS	01105933	2019-12-02	63.6	A
USGS	01105933	2019-12-03	91.8	A
USGS	01105933	2019-12-04	101	A
USGS	01105933	2019-12-05	95.2	A
USGS	01105933	2019-12-06	84.8	A
USGS	01105933	2019-12-07	77.7	A
USGS	01105933	2019-12-08	71.7	A
USGS	01105933	2019-12-09	70.8	A
USGS	01105933	2019-12-10	182	A
USGS	01105933	2019-12-11	256	A
USGS	01105933	2019-12-12	221	A
USGS	01105933	2019-12-13	164	A
USGS	01105933	2019-12-14	231	A
USGS	01105933	2019-12-15	360	A
USGS	01105933	2019-12-16	322	A
USGS	01105933	2019-12-17	261	A
USGS	01105933	2019-12-18	238	A
USGS	01105933	2019-12-19	207	A
